ANNO;AteneoCOD;AteneoNOME;AteneoREGIONE;AteneoAREAGEO;Classe_Voto_Laurea;Genere;LAU
2019;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;101-105;M;147
2019;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;101-105;F;313
2019;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;66-90;F;155
2019;00401;Bra (CN) - Università di Scienze Gastronomiche;Piemonte;NORD-OVEST;106-110;M;12
2019;00401;Bra (CN) - Università di Scienze Gastronomiche;Piemonte;NORD-OVEST;91-100;F;10
2019;00401;Bra (CN) - Università di Scienze Gastronomiche;Piemonte;NORD-OVEST;66-90;M;6
2019;00401;Bra (CN) - Università di Scienze Gastronomiche;Piemonte;NORD-OVEST;66-90;F;2
2019;00401;Bra (CN) - Università di Scienze Gastronomiche;Piemonte;NORD-OVEST;91-100;M;21
2019;00401;Bra (CN) - Università di Scienze Gastronomiche;Piemonte;NORD-OVEST;106-110;F;17
2019;00401;Bra (CN) - Università di Scienze Gastronomiche;Piemonte;NORD-OVEST;101-105;M;17
2019;00401;Bra (CN) - Università di Scienze Gastronomiche;Piemonte;NORD-OVEST;101-105;F;12
2019;00401;Bra (CN) - Università di Scienze Gastronomiche;Piemonte;NORD-OVEST;110 e lode;F;3
2019;00401;Bra (CN) - Università di Scienze Gastronomiche;Piemonte;NORD-OVEST;110 e lode;M;3
2019;00701;Aosta - Università degli studi;Valle d'Aosta;NORD-OVEST;106-110;M;10
2019;00701;Aosta - Università degli studi;Valle d'Aosta;NORD-OVEST;91-100;M;23
2019;00701;Aosta - Università degli studi;Valle d'Aosta;NORD-OVEST;91-100;F;58
2019;00701;Aosta - Università degli studi;Valle d'Aosta;NORD-OVEST;66-90;M;15
2019;00701;Aosta - Università degli studi;Valle d'Aosta;NORD-OVEST;66-90;F;37
2019;00701;Aosta - Università degli studi;Valle d'Aosta;NORD-OVEST;110 e lode;F;28
2019;00701;Aosta - Università degli studi;Valle d'Aosta;NORD-OVEST;106-110;F;50
2019;00701;Aosta - Università degli studi;Valle d'Aosta;NORD-OVEST;101-105;M;6
2019;00701;Aosta - Università degli studi;Valle d'Aosta;NORD-OVEST;101-105;F;34
2019;00701;Aosta - Università degli studi;Valle d'Aosta;NORD-OVEST;110 e lode;M;5
2019;01001;Genova - Università degli studi;Liguria;NORD-OVEST;110 e lode;M;550
2019;01001;Genova - Università degli studi;Liguria;NORD-OVEST;66-90;F;299
2019;01001;Genova - Università degli studi;Liguria;NORD-OVEST;66-90;M;365
2019;01001;Genova - Università degli studi;Liguria;NORD-OVEST;91-100;M;628
2019;01001;Genova - Università degli studi;Liguria;NORD-OVEST;106-110;M;525
2019;01001;Genova - Università degli studi;Liguria;NORD-OVEST;106-110;F;680
2019;01001;Genova - Università degli studi;Liguria;NORD-OVEST;101-105;M;406
2019;01001;Genova - Università degli studi;Liguria;NORD-OVEST;101-105;F;608
2019;01001;Genova - Università degli studi;Liguria;NORD-OVEST;91-100;F;814
2019;01001;Genova - Università degli studi;Liguria;NORD-OVEST;110 e lode;F;919
2019;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;106-110;M;71
2019;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;91-100;M;115
2019;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;91-100;F;54
2019;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;66-90;M;111
2019;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;66-90;F;28
2019;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;110 e lode;F;53
2019;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;106-110;F;45
2019;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;101-105;M;69
2019;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;101-105;F;46
2019;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;110 e lode;M;70
2019;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;110 e lode;M;108
2019;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;91-100;F;351
2019;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;91-100;M;238
2019;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;66-90;M;156
2019;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;66-90;F;95
2019;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;106-110;M;132
2019;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;106-110;F;210
2019;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;101-105;F;224
2019;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;101-105;M;112
2019;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;110 e lode;F;244
2019;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;106-110;M;46
2019;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;101-105;F;213
2019;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;91-100;F;628
2019;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;66-90;M;611
2019;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;66-90;F;452
2019;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;110 e lode;F;75
2019;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;91-100;M;475
2019;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;106-110;F;117
2019;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;101-105;M;100
2019;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;110 e lode;M;30
2019;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;110 e lode;M;1120
2019;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;66-90;M;545
2019;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;91-100;F;1921
2019;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;66-90;F;566
2019;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;110 e lode;F;1613
2019;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;106-110;M;943
2019;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;106-110;F;1601
2019;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;101-105;F;1491
2019;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;91-100;M;1285
2019;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;101-105;M;791
2019;01502;Milano - Politecnico;Lombardia;NORD-OVEST;110 e lode;M;818
2019;01502;Milano - Politecnico;Lombardia;NORD-OVEST;91-100;M;2358
2019;01502;Milano - Politecnico;Lombardia;NORD-OVEST;91-100;F;994
2019;01502;Milano - Politecnico;Lombardia;NORD-OVEST;66-90;M;1725
2019;01502;Milano - Politecnico;Lombardia;NORD-OVEST;66-90;F;472
2019;01502;Milano - Politecnico;Lombardia;NORD-OVEST;106-110;M;1616
2019;01502;Milano - Politecnico;Lombardia;NORD-OVEST;106-110;F;1449
2019;01502;Milano - Politecnico;Lombardia;NORD-OVEST;101-105;M;1321
2019;01502;Milano - Politecnico;Lombardia;NORD-OVEST;101-105;F;932
2019;01502;Milano - Politecnico;Lombardia;NORD-OVEST;110 e lode;F;603
2019;01503;"Milano - Università commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;110 e lode;F;382
2019;01503;"Milano - Università commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;91-100;M;602
2019;01503;"Milano - Università commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;91-100;F;531
2019;01503;"Milano - Università commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;66-90;M;228
2019;01503;"Milano - Università commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;110 e lode;M;531
2019;01503;"Milano - Università commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;106-110;M;635
2019;01503;"Milano - Università commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;106-110;F;563
2019;01503;"Milano - Università commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;101-105;M;552
2019;01503;"Milano - Università commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;101-105;F;531
2019;01503;"Milano - Università commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;66-90;F;161
2019;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;110 e lode;M;783
2019;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;voto non previsto;F;705
2019;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;91-100;M;880
2019;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;91-100;F;1069
2019;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;voto non previsto;M;308
2019;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;66-90;F;240
2019;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;106-110;M;625
2019;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;106-110;F;1515
2019;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;101-105;M;604
2019;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;101-105;F;1055
2019;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;110 e lode;F;2215
2019;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;66-90;M;346
2019;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;106-110;M;78
2019;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;91-100;M;135
2019;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;91-100;F;331
2019;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;66-90;M;79
2019;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;66-90;F;141
2019;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;110 e lode;F;137
2019;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;106-110;F;245
2019;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;101-105;M;66
2019;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;101-105;F;236
2019;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;110 e lode;M;40
2019;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;110 e lode;M;129
2019;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;91-100;F;76
2019;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;91-100;M;23
2019;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;66-90;M;3
2019;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;66-90;F;1
2019;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;106-110;M;47
2019;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;106-110;F;102
2019;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;101-105;F;64
2019;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;110 e lode;F;177
2019;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;101-105;M;23
2019;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;110 e lode;M;562
